2018.05.01 00:30:00;AUD;3;RBA Rate Statement;;;;;;
2018.05.01 00:30:00;AUD;2;Cash Rate;1.50%;1.50%;1.50%;;;
2018.05.01 00:30:00;CHF;0;Bank Holiday (All Day);;;;;;
2018.05.01 00:30:00;EUR;0;French Bank Holiday (All Day);;;;;;
2018.05.01 00:30:00;EUR;0;German Bank Holiday (All Day);;;;;;
2018.05.01 00:30:00;EUR;0;Italian Bank Holiday (All Day);;;;;;
2018.05.01 02:30:00;AUD;1;Commodity Prices y/y;-2.8%;;-1.4%;;;
2018.05.01 04:30:00;GBP;3;Final Manufacturing PMI;54.9;54.8;53.9;;;
2018.05.01 04:30:00;GBP;2;Net Lending to Individuals m/m;5.5B;4.9B;4.2B;;;
2018.05.01 04:30:00;GBP;1;M4 Money Supply m/m;-0.4%;0.2%;-1.4%;;;
2018.05.01 04:30:00;GBP;1;Mortgage Approvals;64K;63K;63K;;;
2018.05.01 06:20:00;AUD;3;RBA Gov Lowe Speaks;;;;;;
2018.05.01 08:30:00;CAD;3;GDP m/m;-0.1%;0.3%;0.4%;;;
2018.05.01 09:30:00;CAD;1;Manufacturing PMI;55.7;;55.5;;;
2018.05.01 09:45:00;USD;1;Final Manufacturing PMI;56.5;56.5;56.5;;;
2018.05.01 10:00:00;USD;3;ISM Manufacturing PMI;59.3;58.4;57.3;;;
2018.05.01 10:00:00;USD;1;Construction Spending m/m;1.0%;0.5%;-1.7%;;;
2018.05.01 10:00:00;USD;1;ISM Manufacturing Prices;78.1;78.3;79.3;;;
2018.05.01 10:00:00;USD;1;Wards Total Vehicle Sales (All Day);17.4M;17.0M;17.1M;;;
2018.05.01 10:24:00;NZD;2;GDT Price Index;2.7%;;-1.1%;;;
2018.05.01 10:24:00;USD;1;Total Vehicle Sales (All Day);17.5M;17.1M;17.2M;;;
2018.05.01 14:30:00;CAD;3;BOC Gov Poloz Speaks;;;;;;
2018.05.01 18:45:00;NZD;3;Employment Change q/q;0.4%;0.5%;0.6%;;;
2018.05.01 18:45:00;NZD;3;Unemployment Rate;4.5%;4.4%;4.4%;;;
2018.05.01 18:45:00;NZD;1;Labor Cost Index q/q;0.4%;0.5%;0.3%;;;
2018.05.01 19:01:00;GBP;1;BRC Shop Price Index y/y;-1.0%;;-1.0%;;;
2018.05.01 19:50:00;JPY;1;Monetary Base y/y;9.1%;9.2%;7.8%;;;
2018.05.01 21:45:00;CNY;2;Caixin Manufacturing PMI;51.0;50.9;51.1;;;
2018.05.02 01:02:00;JPY;1;Consumer Confidence;44.3;44.6;43.6;;;
2018.05.02 01:45:00;CHF;1;SECO Consumer Climate;5;5;2;;;
2018.05.02 03:15:00;CHF;1;Retail Sales y/y;-0.2%;0.3%;-1.8%;;;
2018.05.02 03:15:00;EUR;1;Spanish Manufacturing PMI;54.8;54.2;54.4;;;
2018.05.02 03:30:00;CHF;1;Manufacturing PMI;60.3;59.9;63.6;;;
2018.05.02 03:45:00;EUR;1;Italian Manufacturing PMI;55.1;54.4;53.5;;;
2018.05.02 03:50:00;EUR;1;French Final Manufacturing PMI;53.4;53.4;53.8;;;
2018.05.02 03:55:00;EUR;1;German Final Manufacturing PMI;58.1;58.1;58.1;;;
2018.05.02 04:00:00;EUR;1;Final Manufacturing PMI;56.0;56.0;56.2;;;
2018.05.02 04:00:00;EUR;1;Italian Monthly Unemployment Rate;11.0%;10.9%;11.0%;;;
2018.05.02 04:30:00;GBP;3;Construction PMI;47.0;50.5;52.5;;;
2018.05.02 05:00:00;EUR;2;Prelim Flash GDP q/q;0.6%;0.4%;0.4%;;;
2018.05.02 05:00:00;EUR;1;Italian Prelim GDP q/q;0.3%;0.3%;0.3%;;;
2018.05.02 05:00:00;EUR;1;Unemployment Rate;8.5%;8.5%;8.5%;;;
2018.05.02 08:15:00;USD;3;ADP Non-Farm Employment Change;228K;200K;204K;;;
2018.05.02 10:30:00;USD;3;Crude Oil Inventories;2.2M;1.0M;6.2M;;;
2018.05.02 11:30:00;EUR;2;German Buba President Weidmann Speaks;;;;;;
2018.05.02 14:00:00;USD;3;FOMC Statement;;;;;;
2018.05.02 14:00:00;USD;3;Federal Funds Rate;1.75%;1.75%;1.75%;;;
2018.05.02 18:30:00;AUD;1;AIG Services Index;56.9;;55.2;;;
2018.05.02 18:30:00;JPY;0;Bank Holiday (All Day);;;;;;
2018.05.02 21:00:00;NZD;1;ANZ Commodity Prices m/m;1.2%;;1.0%;;;
2018.05.02 21:30:00;AUD;3;Trade Balance;1.35B;0.68B;1.53B;;;
2018.05.02 21:30:00;AUD;2;Building Approvals m/m;-4.2%;1.1%;2.6%;;;
2018.05.03 04:30:00;GBP;3;Final Services PMI;51.7;53.5;52.8;;;
2018.05.03 04:47:00;EUR;1;Spanish 10-y Bond Auction;1.24|1.3;;1.29|2.0;;;
2018.05.03 05:00:00;EUR;2;CPI Flash Estimate y/y;1.3%;1.3%;1.2%;;;
2018.05.03 05:00:00;EUR;2;Core CPI Flash Estimate y/y;1.0%;0.9%;0.7%;;;
2018.05.03 05:00:00;EUR;2;EU Economic Forecasts;;;;;;
2018.05.03 05:00:00;EUR;1;PPI m/m;0.0%;0.1%;0.1%;;;
2018.05.03 05:03:00;EUR;1;French 10-y Bond Auction;0.74|1.9;;0.81|1.9;;;
2018.05.03 07:30:00;USD;1;Challenger Job Cuts y/y;39.4%;;-1.4%;;;
2018.05.03 08:30:00;CAD;3;Trade Balance;-2.9B;-2.3B;-4.1B;;;
2018.05.03 08:30:00;USD;2;Prelim Nonfarm Productivity q/q;0.0%;0.9%;0.7%;;;
2018.05.03 08:30:00;USD;2;Prelim Unit Labor Costs q/q;2.5%;3.1%;2.7%;;;
2018.05.03 08:30:00;USD;2;Unemployment Claims;209K;225K;211K;;;
2018.05.03 08:30:00;USD;1;Trade Balance;-57.7B;-50.0B;-49.0B;;;
2018.05.03 09:45:00;USD;1;Final Services PMI;54.4;54.4;54.6;;;
2018.05.03 10:00:00;USD;3;ISM Services PMI;58.8;58.1;56.8;;;
2018.05.03 10:00:00;USD;1;Factory Orders m/m;1.6%;1.3%;1.6%;;;
2018.05.03 10:30:00;USD;1;Natural Gas Storage;-18B;47B;62B;;;
2018.05.03 12:00:00;CHF;3;SNB Chairman Jordan Speaks;;;;;;
2018.05.03 12:00:00;JPY;0;Bank Holiday (All Day);;;;;;
2018.05.03 21:30:00;AUD;3;RBA Monetary Policy Statement;;;;;;
2018.05.03 21:45:00;CNY;2;Caixin Services PMI;52.3;52.2;52.9;;;
2018.05.04 02:45:00;EUR;1;French Gov Budget Balance;-28.5B;;-33.1B;;;
2018.05.04 02:45:00;EUR;1;French Trade Balance;-5.0B;-4.9B;-5.3B;;;
2018.05.04 03:00:00;EUR;1;Spanish Unemployment Change;-47.7K;-100.2K;-86.7K;;;
