2019.06.02 00:00:00;NZD;0;Bank Holiday (All Day);;;;;;
2019.06.02 18:30:00;AUD;1;AIG Manufacturing Index;54.8;;52.7;;;
2019.06.02 19:50:00;JPY;1;Capital Spending q/y;5.7%;2.6%;6.1%;;;
2019.06.02 20:30:00;JPY;1;Final Manufacturing PMI;49.6;49.7;49.8;;;
2019.06.02 21:30:00;AUD;2;Company Operating Profits q/q;2.8%;2.9%;1.7%;;;
2019.06.02 21:30:00;AUD;1;ANZ Job Advertisements m/m;0.2%;;-8.4%;;;
2019.06.02 21:33:00;AUD;1;MI Inflation Gauge m/m;0.2%;;0.0%;;;
2019.06.02 21:45:00;CNY;3;Caixin Manufacturing PMI;50.2;50.0;50.2;;;
2019.06.03 02:30:00;AUD;1;Commodity Prices y/y;15.1%;;12.6%;;;
2019.06.03 02:30:00;CHF;1;CPI m/m;0.2%;0.3%;0.3%;;;
2019.06.03 03:15:00;EUR;1;Spanish Manufacturing PMI;51.8;51.4;50.1;;;
2019.06.03 03:30:00;CHF;1;Manufacturing PMI;48.5;49.1;48.6;;;
2019.06.03 03:45:00;EUR;1;Italian Manufacturing PMI;49.1;48.5;49.7;;;
2019.06.03 03:50:00;EUR;1;French Final Manufacturing PMI;50.6;50.6;50.6;;;
2019.06.03 03:55:00;EUR;1;German Final Manufacturing PMI;44.3;44.3;44.3;;;
2019.06.03 04:00:00;EUR;1;Final Manufacturing PMI;47.7;47.7;47.7;;;
2019.06.03 04:30:00;GBP;2;Final Manufacturing PMI;53.1;52.5;49.4;;;
2019.06.03 09:10:00;USD;2;FOMC Member Quarles Speaks;;;;;;
2019.06.03 09:30:00;CAD;1;Manufacturing PMI;49.7;;49.1;;;
2019.06.03 09:45:00;USD;1;Final Manufacturing PMI;50.6;50.8;50.5;;;
2019.06.03 10:00:00;USD;3;ISM Manufacturing PMI;52.8;53.0;52.1;;;
2019.06.03 10:00:00;USD;1;Construction Spending m/m;0.1%;0.5%;0.0%;;;
2019.06.03 10:00:00;USD;1;ISM Manufacturing Prices;50.0;51.5;53.2;;;
2019.06.03 10:00:00;USD;1;Wards Total Vehicle Sales (All Day);16.4M;16.8M;17.3M;;;
2019.06.03 13:25:00;USD;2;FOMC Member Bullard Speaks;;;;;;
2019.06.03 18:45:00;NZD;1;Overseas Trade Index q/q;-3.2%;0.5%;1.0%;;;
2019.06.03 19:01:00;GBP;1;BRC Retail Sales Monitor y/y;3.7%;0.9%;-3.0%;;;
2019.06.03 19:50:00;JPY;1;Monetary Base y/y;3.1%;3.2%;3.6%;;;
2019.06.03 21:30:00;AUD;3;Retail Sales m/m;0.3%;0.2%;-0.1%;;;
2019.06.03 21:30:00;AUD;2;Current Account;-6.3B;-2.9B;-2.9B;;;
2019.06.03 23:35:00;JPY;1;10-y Bond Auction;-0.06|4.4;;-0.11|4.0;;;
2019.06.04 00:30:00;AUD;3;Cash Rate;1.50%;1.25%;1.25%;;;
2019.06.04 00:30:00;AUD;3;RBA Rate Statement;;;;;;
2019.06.04 02:45:00;EUR;1;French Gov Budget Balance;-40.7B;;-67.2B;;;
2019.06.04 03:00:00;EUR;1;Spanish Unemployment Change;-91.5K;-67.0K;-84.1K;;;
2019.06.04 04:00:00;EUR;1;Italian Monthly Unemployment Rate;10.2%;10.3%;10.2%;;;
2019.06.04 04:30:00;GBP;1;Construction PMI;50.5;50.6;48.6;;;
2019.06.04 05:00:00;EUR;2;CPI Flash Estimate y/y;1.7%;1.4%;1.2%;;;
2019.06.04 05:00:00;EUR;2;Core CPI Flash Estimate y/y;1.3%;1.0%;0.8%;;;
2019.06.04 05:00:00;EUR;1;Unemployment Rate;7.7%;7.7%;7.6%;;;
2019.06.04 05:30:00;AUD;3;RBA Gov Lowe Speaks;;;;;;
2019.06.04 08:30:00;USD;2;FOMC Member Williams Speaks;;;;;;
2019.06.04 09:55:00;USD;3;Fed Chair Powell Speaks;;;;;;
2019.06.04 10:00:00;USD;1;Factory Orders m/m;1.3%;-1.0%;-0.8%;;;
2019.06.04 10:13:00;NZD;1;GDT Price Index;-1.2%;;-3.4%;;;
2019.06.04 18:30:00;AUD;1;AIG Services Index;46.5;;52.5;;;
2019.06.04 21:30:00;AUD;3;GDP q/q;0.2%;0.4%;0.4%;;;
2019.06.04 21:45:00;CNY;1;Caixin Services PMI;54.5;54.3;52.7;;;
2019.06.05 03:15:00;EUR;1;Spanish Services PMI;53.1;52.5;52.8;;;
2019.06.05 03:45:00;EUR;1;Italian Services PMI;50.4;49.9;50.0;;;
2019.06.05 03:45:00;GBP;2;MPC Member Ramsden Speaks;;;;;;
2019.06.05 03:50:00;EUR;1;French Final Services PMI;51.7;51.7;51.5;;;
2019.06.05 03:55:00;EUR;1;German Final Services PMI;55.0;55.0;55.4;;;
2019.06.05 04:00:00;EUR;1;Final Services PMI;52.5;52.5;52.9;;;
2019.06.05 04:30:00;GBP;2;Final Services PMI;50.4;50.6;51.0;;;
2019.06.05 05:00:00;EUR;1;PPI m/m;-0.1%;0.4%;-0.3%;;;
2019.06.05 05:00:00;EUR;1;Retail Sales m/m;0.0%;-0.5%;-0.4%;;;
2019.06.05 08:15:00;USD;2;ADP Non-Farm Employment Change;271K;185K;27K;;;
2019.06.05 08:30:00;CAD;1;Labor Productivity q/q;-0.4%;0.4%;0.3%;;;
2019.06.05 09:45:00;USD;2;FOMC Member Clarida Speaks;;;;;;
2019.06.05 09:45:00;USD;1;Final Services PMI;50.9;50.9;50.9;;;
2019.06.05 10:00:00;USD;3;ISM Services PMI;55.5;55.6;56.9;;;
2019.06.05 10:00:00;USD;2;FOMC Member Bowman Speaks;;;;;;
2019.06.05 10:30:00;USD;1;Crude Oil Inventories;-0.3M;-1.7M;6.8M;;;
2019.06.05 14:00:00;USD;1;Beige Book;;;;;;
2019.06.05 21:00:00;NZD;1;ANZ Commodity Prices m/m;2.6%;;0.0%;;;
2019.06.05 21:30:00;AUD;2;Trade Balance;4.89B;5.05B;4.87B;;;
2019.06.06 02:00:00;EUR;1;German Factory Orders m/m;0.8%;0.1%;0.3%;;;
2019.06.06 04:25:00;JPY;3;BOJ Gov Kuroda Speaks;;;;;;
2019.06.06 05:00:00;EUR;1;Final Employment Change q/q;0.3%;0.3%;0.3%;;;
2019.06.06 05:00:00;EUR;1;Revised GDP q/q;0.4%;0.4%;0.4%;;;
2019.06.06 05:00:00;GBP;3;BOE Gov Carney Speaks;;;;;;
2019.06.06 05:12:00;EUR;1;French 10-y Bond Auction;0.37|3.1;;0.14|2.6;;;
2019.06.06 07:30:00;USD;1;Challenger Job Cuts y/y;10.9%;;85.9%;;;
2019.06.06 07:45:00;EUR;3;Monetary Policy Statement;;;;;;
2019.06.06 07:45:00;EUR;2;Main Refinancing Rate;0.00%;0.00%;0.00%;;;
2019.06.06 08:30:00;CAD;3;Trade Balance;-2.3B;-2.8B;-1.0B;;;
2019.06.06 08:30:00;EUR;3;ECB Press Conference;;;;;;
2019.06.06 08:30:00;USD;1;Revised Nonfarm Productivity q/q;3.6%;3.6%;3.4%;;;
2019.06.06 08:30:00;USD;1;Revised Unit Labor Costs q/q;-0.9%;-0.9%;-1.6%;;;
2019.06.06 08:30:00;USD;1;Trade Balance;-51.9B;-50.5B;-50.8B;;;
2019.06.06 08:30:00;USD;1;Unemployment Claims;218K;215K;218K;;;
2019.06.06 10:00:00;CAD;1;Ivey PMI;55.9;56.2;55.9;;;
2019.06.06 10:30:00;USD;1;Natural Gas Storage;114B;110B;119B;;;
2019.06.06 13:00:00;USD;2;FOMC Member Williams Speaks;;;;;;
2019.06.06 18:30:00;AUD;1;AIG Construction Index;42.6;;40.4;;;
2019.06.06 19:30:00;JPY;1;Average Cash Earnings y/y;-1.3%;-0.7%;-0.1%;;;
2019.06.06 19:30:00;JPY;1;Household Spending y/y;2.1%;2.7%;1.3%;;;
2019.06.06 19:30:00;CNY;0;Bank Holiday (All Day);;;;;;
2019.06.06 21:30:00;AUD;1;Home Loans m/m;-2.3%;-0.2%;-1.2%;;;
2019.06.07 01:00:00;JPY;1;Leading Indicators;95.9%;96.1%;95.5%;;;
2019.06.07 01:45:00;CHF;1;Unemployment Rate;2.4%;2.4%;2.4%;;;
2019.06.07 02:00:00;EUR;1;German Industrial Production m/m;0.5%;-0.4%;-1.9%;;;
2019.06.07 02:00:00;EUR;1;German Trade Balance;20.0B;18.7B;17.0B;;;
