2013.10.01 00:30:00;AUD;3;Cash Rate;2.50%;2.50%;2.50%;;;
2013.10.01 00:30:00;AUD;3;RBA Rate Statement;;;;;;
2013.10.01 02:30:00;AUD;1;Commodity Prices y/y;-8.6%;;-3.1%;;;
2013.10.01 03:15:00;EUR;2;Spanish Manufacturing PMI;51.1;51.6;50.7;;;
2013.10.01 03:30:00;CHF;2;Manufacturing PMI;54.6;54.9;55.3;;;
2013.10.01 03:45:00;EUR;2;Italian Manufacturing PMI;51.3;51.2;50.8;;;
2013.10.01 03:50:00;EUR;1;French Final Manufacturing PMI;49.5;49.5;49.8;;;
2013.10.01 03:55:00;EUR;2;German Unemployment Change;9K;-5K;25K;;;
2013.10.01 03:55:00;EUR;1;German Final Manufacturing PMI;51.3;51.3;51.1;;;
2013.10.01 04:00:00;EUR;1;Final Manufacturing PMI;51.1;51.1;51.1;;;
2013.10.01 04:00:00;EUR;1;Italian Monthly Unemployment Rate;12.1%;12.0%;12.2%;;;
2013.10.01 04:30:00;GBP;3;Final Manufacturing PMI;57.1;57.5;56.7;;;
2013.10.01 04:30:00;GBP;1;FPC Meeting Minutes;;;;;;
2013.10.01 05:00:00;EUR;2;Unemployment Rate;12.0%;12.1%;12.0%;;;
2013.10.01 09:00:00;USD;1;Final Manufacturing PMI;52.8;52.8;52.8;;;
2013.10.01 09:30:00;CAD;1;Manufacturing PMI;52.1;;54.2;;;
2013.10.01 09:30:00;NZD;1;GDT Price Index;0.3%;;2.4%;;;
2013.10.01 10:00:00;USD;3;ISM Manufacturing PMI;55.7;55.3;56.2;;;
2013.10.01 10:00:00;USD;1;ISM Manufacturing Prices;54.0;55.2;56.5;;;
2013.10.01 10:00:00;USD;1;Total Vehicle Sales (All Day);16.1M;16.1M;15.3M;;;
2013.10.01 11:55:00;CAD;1;Gov Council Member Macklem Speaks;;;;;;
2013.10.01 13:02:00;USD;2;President Obama Speaks;;;;;;
2013.10.01 19:50:00;JPY;1;Monetary Base y/y;42.0%;45.3%;46.1%;;;
2013.10.01 20:00:00;NZD;1;ANZ Commodity Prices m/m;0.7%;;0.9%;;;
2013.10.01 20:00:00;NZD;1;RBNZ Assist Gov McDermott Speaks;;;;;;
2013.10.01 20:00:00;CNY;0;Bank Holiday (All Day);;;;;;
2013.10.01 21:30:00;AUD;3;Building Approvals m/m;10.2%;-0.7%;-4.7%;;;
2013.10.01 21:30:00;AUD;3;Trade Balance;-1.38B;-0.45B;-0.82B;;;
2013.10.02 03:00:00;EUR;3;Spanish Unemployment Change;0.0K;12.3K;25.6K;;;
2013.10.02 04:30:00;GBP;3;Construction PMI;59.1;60.1;58.9;;;
2013.10.02 04:30:00;GBP;1;Housing Equity Withdrawal q/q;-13.4B;-7.2B;-15.4B;;;
2013.10.02 05:34:00;EUR;2;German 10-y Bond Auction;2.06|1.3;;1.79|1.3;;;
2013.10.02 07:00:00;GBP;2;MPC Member Fisher Speaks;;;;;;
2013.10.02 07:45:00;EUR;3;Main Refinancing Rate;0.50%;0.50%;0.50%;;;
2013.10.02 08:15:00;USD;3;ADP Non-Farm Employment Change;159K;177K;166K;;;
2013.10.02 08:30:00;EUR;3;ECB Press Conference;;;;;;
2013.10.02 10:30:00;USD;2;Crude Oil Inventories;2.6M;2.4M;5.5M;;;
2013.10.02 12:00:00;USD;2;FOMC Member Rosengren Speaks;;;;;;
2013.10.02 15:20:00;USD;1;FOMC Member Bullard Speaks;;;;;;
2013.10.02 15:30:00;USD;3;Fed Chairman Bernanke Speaks;;;;;;
2013.10.02 19:30:00;AUD;1;AIG Services Index;39.0;;47.1;;;
2013.10.02 19:30:00;CNY;0;Bank Holiday (All Day);;;;;;
2013.10.02 20:55:00;CNY;2;Non-Manufacturing PMI;53.9;;55.4;;;
2013.10.03 00:00:00;EUR;0;German Bank Holiday (All Day);;;;;;
2013.10.03 03:00:00;GBP;2;Halifax HPI m/m;0.3%;0.6%;0.3%;;;
2013.10.03 03:15:00;EUR;2;Spanish Services PMI;50.4;50.9;49.0;;;
2013.10.03 03:45:00;EUR;2;Italian Services PMI;48.8;49.3;52.7;;;
2013.10.03 03:50:00;EUR;1;French Final Services PMI;50.7;50.7;51.0;;;
2013.10.03 03:55:00;EUR;1;German Final Services PMI;54.4;54.4;53.7;;;
2013.10.03 04:00:00;EUR;1;Final Services PMI;52.1;52.1;52.2;;;
2013.10.03 04:30:00;GBP;3;Final Services PMI;60.5;60.4;60.3;;;
2013.10.03 04:44:00;EUR;2;Spanish 10-y Bond Auction;4.50|2.0;;4.27|2.0;;;
2013.10.03 04:57:00;EUR;2;French 10-y Bond Auction;2.57|1.9;;2.37|1.9;;;
2013.10.03 05:00:00;EUR;2;Retail Sales m/m;0.5%;0.3%;0.7%;;;
2013.10.03 05:36:00;GBP;1;10-y Bond Auction;2.98|1.6;;2.74|1.8;;;
2013.10.03 07:30:00;USD;1;Challenger Job Cuts y/y;56.5%;;19.1%;;;
