2011.08.01 00:00:00;CHF;0;Bank Holiday (All Day);;;;;;
2011.08.01 03:15:00;EUR;2;Spanish Manufacturing PMI;47.3;;45.6;;;
2011.08.01 03:45:00;EUR;2;Italian Manufacturing PMI;49.9;50.6;50.1;;;
2011.08.01 03:50:00;EUR;1;French Final Manufacturing PMI;50.1;50.2;50.5;;;
2011.08.01 03:55:00;EUR;1;German Final Manufacturing PMI;52.1;52.1;52.0;;;
2011.08.01 04:00:00;EUR;1;Final Manufacturing PMI;50.4;50.4;50.4;;;
2011.08.01 04:00:00;EUR;1;Italian Monthly Unemployment Rate;8.1%;8.0%;8.0%;;;
2011.08.01 04:30:00;GBP;3;Final Manufacturing PMI;51.4;51.1;49.1;;;
2011.08.01 05:00:00;EUR;2;Unemployment Rate;9.9%;9.9%;9.9%;;;
2011.08.01 05:00:00;CAD;0;Bank Holiday (All Day);;;;;;
2011.08.01 10:00:00;USD;3;ISM Manufacturing PMI;55.3;55.0;50.9;;;
2011.08.01 10:00:00;USD;1;Construction Spending m/m;0.3%;-0.1%;0.2%;;;
2011.08.01 10:00:00;USD;1;ISM Manufacturing Prices;68.0;64.4;59.0;;;
2011.08.01 18:45:00;NZD;3;Labor Cost Index q/q;0.4%;0.5%;0.5%;;;
2011.08.01 19:50:00;JPY;1;Monetary Base y/y;17.0%;18.1%;15.0%;;;
2011.08.01 21:30:00;AUD;3;Building Approvals m/m;-6.3%;2.6%;-3.5%;;;
2011.08.01 21:30:00;AUD;2;HPI q/q;-1.1%;-0.9%;-0.1%;;;
2011.08.01 21:30:00;JPY;2;Average Cash Earnings y/y;1.0%;0.4%;-0.8%;;;
2011.08.01 23:45:00;JPY;1;10-y Bond Auction;1.17|3.2;;1.04|3.1;;;
2011.08.02 00:30:00;AUD;3;Cash Rate;4.75%;4.75%;4.75%;;;
2011.08.02 00:30:00;AUD;3;RBA Rate Statement;;;;;;
2011.08.02 02:30:00;AUD;2;Commodity Prices y/y;28.2%;;27.6%;;;
2011.08.02 03:00:00;EUR;2;Spanish Unemployment Change;-67.9K;;-42.1K;;;
2011.08.02 03:15:00;CHF;3;Retail Sales y/y;-3.9%;1.6%;7.4%;;;
2011.08.02 03:30:00;CHF;2;Manufacturing PMI;53.4;52.3;53.5;;;
2011.08.02 04:30:00;GBP;3;Construction PMI;53.6;53.2;53.5;;;
2011.08.02 05:00:00;EUR;1;PPI m/m;-0.2%;0.1%;0.0%;;;
2011.08.02 08:30:00;USD;2;Core PCE Price Index m/m;0.2%;0.2%;0.1%;;;
2011.08.02 08:30:00;USD;2;Personal Spending m/m;0.1%;0.2%;-0.2%;;;
2011.08.02 08:30:00;USD;1;Personal Income m/m;0.2%;0.3%;0.1%;;;
2011.08.02 09:30:00;CAD;1;Manufacturing PMI;52.8;;53.1;;;
2011.08.02 10:30:00;NZD;1;GDT Price Index;-6.1%;;-2.0%;;;
2011.08.02 10:30:00;USD;1;Total Vehicle Sales (All Day);11.5M;11.9M;12.2M;;;
2011.08.02 12:15:00;USD;1;President Obama Speaks;;;;;;
2011.08.02 19:01:00;GBP;1;BRC Shop Price Index y/y;2.9%;;2.8%;;;
2011.08.02 19:30:00;AUD;2;AIG Services Index;48.5;;48.8;;;
2011.08.02 21:00:00;CNY;1;Non-Manufacturing PMI;57.0;;59.6;;;
2011.08.02 21:30:00;AUD;3;Retail Sales m/m;-0.6%;0.4%;-0.1%;;;
2011.08.02 21:30:00;AUD;3;Trade Balance;2.70B;2.22B;2.05B;;;
2011.08.02 22:30:00;CNY;1;Caixin Services PMI;54.1;;53.5;;;
2011.08.03 03:00:00;CHF;3;Libor Rate;0.25%;;<0.25%;;;
2011.08.03 03:15:00;EUR;1;Spanish Services PMI;50.2;;46.5;;;
2011.08.03 03:45:00;EUR;1;Italian Services PMI;47.4;47.0;48.6;;;
2011.08.03 03:50:00;EUR;1;French Final Services PMI;54.2;54.2;53.2;;;
2011.08.03 03:55:00;EUR;1;German Final Services PMI;52.9;52.9;52.9;;;
2011.08.03 04:00:00;EUR;1;Final Services PMI;51.4;51.4;51.6;;;
2011.08.03 04:30:00;GBP;3;Final Services PMI;53.9;53.3;55.4;;;
2011.08.03 05:00:00;EUR;2;Retail Sales m/m;-1.3%;0.5%;0.9%;;;
2011.08.03 07:30:00;USD;1;Challenger Job Cuts y/y;5.3%;;59.4%;;;
2011.08.03 08:15:00;USD;3;ADP Non-Farm Employment Change;145K;101K;114K;;;
2011.08.03 10:00:00;USD;3;ISM Services PMI;53.3;53.8;52.7;;;
2011.08.03 10:00:00;USD;2;Factory Orders m/m;0.6%;-0.4%;-0.8%;;;
2011.08.03 10:30:00;USD;2;Crude Oil Inventories;2.3M;1.3M;1.0M;;;
2011.08.03 18:45:00;NZD;3;Employment Change q/q;1.3%;0.0%;0.0%;;;
2011.08.03 18:45:00;NZD;3;Unemployment Rate;6.5%;6.5%;6.5%;;;
2011.08.04 01:00:00;JPY;3;Monetary Policy Statement;;;;;;
2011.08.04 01:00:00;JPY;3;Overnight Call Rate;<0.10%;<0.10%;<0.10%;;;
2011.08.04 03:47:00;JPY;3;BOJ Press Conference;;;;;;
2011.08.04 06:00:00;EUR;2;German Factory Orders m/m;1.5%;-0.4%;1.8%;;;
2011.08.04 07:00:00;GBP;3;Asset Purchase Facility;200B;200B;200B;;;
2011.08.04 07:00:00;GBP;3;Official Bank Rate;0.50%;0.50%;0.50%;;;
2011.08.04 07:45:00;EUR;3;Main Refinancing Rate;1.50%;1.50%;1.50%;;;
2011.08.04 08:30:00;EUR;3;ECB Press Conference;;;;;;
2011.08.04 08:30:00;USD;3;Unemployment Claims;401K;404K;400K;;;
2011.08.04 10:30:00;USD;1;Natural Gas Storage;43B;39B;44B;;;
2011.08.04 19:23:00;AUD;1;AIG Construction Index;35.8;;36.1;;;
2011.08.04 21:30:00;AUD;3;RBA Monetary Policy Statement;;;;;;
2011.08.05 01:00:00;JPY;2;BOJ Monthly Report;;;;;;
2011.08.05 01:00:00;JPY;1;Leading Indicators;99.4%;103.6%;103.2%;;;
2011.08.05 02:45:00;EUR;1;French Trade Balance;-6.4B;-6.3B;-5.6B;;;
2011.08.05 03:00:00;CHF;3;Foreign Currency Reserves;196B;;182B;;;
2011.08.05 03:00:00;GBP;3;Halifax HPI m/m;1.5%;0.1%;0.3%;;;
2011.08.05 03:15:00;CHF;2;CPI m/m;-0.2%;-0.5%;-0.8%;;;
2011.08.05 04:00:00;EUR;1;Italian Industrial Production m/m;-0.6%;0.4%;-0.6%;;;
2011.08.05 04:30:00;GBP;3;PPI Input m/m;0.2%;0.6%;0.6%;;;
2011.08.05 04:30:00;GBP;1;PPI Output m/m;0.1%;0.2%;0.2%;;;
2011.08.05 05:00:00;EUR;1;Italian Prelim GDP q/q;0.1%;0.2%;0.3%;;;
2011.08.05 06:00:00;EUR;2;German Industrial Production m/m;0.9%;0.1%;-1.1%;;;
2011.08.05 07:00:00;CAD;3;Employment Change;28.4K;17.7K;7.1K;;;
2011.08.05 07:00:00;CAD;3;Unemployment Rate;7.4%;7.4%;7.2%;;;
2011.08.05 08:30:00;CAD;3;Building Permits m/m;20.9%;-4.8%;2.1%;;;
2011.08.05 08:30:00;USD;3;Non-Farm Employment Change;46K;89K;117K;;;
2011.08.05 08:30:00;USD;3;Unemployment Rate;9.2%;9.2%;9.1%;;;
2011.08.05 08:30:00;USD;2;Average Hourly Earnings m/m;0.0%;0.2%;0.4%;;;
2011.08.05 10:00:00;CAD;3;Ivey PMI;59.9;61.2;46.8;;;
2011.08.05 11:00:00;USD;1;President Obama Speaks;;;;;;
2011.08.05 15:00:00;USD;1;Consumer Credit m/m;5.1B;5.0B;15.5B;;;
2011.08.05 17:30:00;USD;1;IBD/TIPP Economic Optimism;41.4;43.1;35.8;;;
2011.08.05 21:30:00;USD;1;Fed Announcement;;;;;;
2011.08.07 00:00:00;All;2;G7 Meetings (All Day);;;;;;
2011.08.07 19:50:00;JPY;1;Bank Lending y/y;-0.6%;;-0.5%;;;
2011.08.07 19:50:00;JPY;1;Current Account;0.39T;0.96T;0.92T;;;
2011.08.07 21:30:00;AUD;3;ANZ Job Advertisements m/m;3.8%;;-0.7%;;;
2011.08.08 01:00:00;JPY;1;Economy Watchers Sentiment;49.6;50.3;52.6;;;
2011.08.08 01:45:00;CHF;1;Unemployment Rate;3.0%;3.0%;3.0%;;;
2011.08.08 01:45:00;All;2;G20 Meetings (All Day);;;;;;
2011.08.08 04:30:00;EUR;1;Sentix Investor Confidence;5.3;3.6;-13.5;;;
2011.08.08 13:30:00;USD;1;President Obama Speaks;;;;;;
2011.08.08 19:01:00;GBP;2;BRC Retail Sales Monitor y/y;-0.6%;;0.6%;;;
2011.08.08 19:01:00;GBP;2;RICS House Price Balance;-26%;-25%;-22%;;;
2011.08.08 19:50:00;JPY;2;Monetary Policy Meeting Minutes;;;;;;
2011.08.08 19:50:00;JPY;1;M2 Money Stock y/y;2.9%;2.9%;2.9%;;;
2011.08.08 21:30:00;AUD;3;Home Loans m/m;2.8%;0.7%;0.0%;;;
2011.08.08 21:30:00;AUD;2;NAB Business Confidence;0;;2;;;
2011.08.08 21:35:00;CNY;3;CPI y/y;6.4%;6.4%;6.5%;;;
2011.08.08 21:35:00;CNY;2;PPI y/y;7.1%;7.4%;7.5%;;;
2011.08.09 01:00:00;JPY;1;Consumer Confidence;35.3;37.6;37.0;;;
2011.08.09 01:45:00;CHF;2;SECO Consumer Climate;-1;-7;-17;;;
2011.08.09 02:00:00;EUR;1;German Trade Balance;12.9B;12.9B;11.5B;;;
2011.08.09 02:00:00;JPY;1;Prelim Machine Tool Orders y/y;53.5%;;34.6%;;;
2011.08.09 02:45:00;EUR;1;French Gov Budget Balance;-68.4B;;-61.3B;;;
2011.08.09 03:41:00;CNY;2;Fixed Asset Investment ytd/y;25.6%;25.5%;25.4%;;;
2011.08.09 03:41:00;CNY;2;Industrial Production y/y;15.1%;14.7%;14.0%;;;
2011.08.09 04:08:00;CNY;1;Retail Sales y/y;17.7%;17.7%;17.2%;;;
2011.08.09 04:30:00;GBP;3;Manufacturing Production m/m;1.8%;0.3%;-0.4%;;;
2011.08.09 04:30:00;GBP;2;Goods Trade Balance;-8.5B;-8.2B;-8.9B;;;
2011.08.09 04:30:00;GBP;1;Industrial Production m/m;0.8%;0.4%;0.0%;;;
2011.08.09 07:30:00;USD;1;NFIB Small Business Index;90.8;89.8;89.9;;;
2011.08.09 08:15:00;CAD;3;Housing Starts;201K;194K;205K;;;
2011.08.09 08:30:00;USD;2;Prelim Nonfarm Productivity q/q;1.8%;-0.6%;-0.3%;;;
2011.08.09 08:30:00;USD;2;Prelim Unit Labor Costs q/q;0.7%;2.1%;2.2%;;;
2011.08.09 10:00:00;GBP;2;NIESR GDP Estimate;0.2%;;0.6%;;;
2011.08.09 14:19:00;USD;3;FOMC Statement;;;;;;
2011.08.09 14:19:00;USD;3;Federal Funds Rate;<0.25%;<0.25%;<0.25%;;;
2011.08.09 19:50:00;JPY;2;Tertiary Industry Activity m/m;0.8%;1.1%;1.9%;;;
2011.08.09 19:50:00;JPY;1;PPI y/y;2.6%;2.6%;2.9%;;;
2011.08.09 20:30:00;AUD;2;Westpac Consumer Sentiment;-8.3%;;-3.5%;;;
2011.08.09 23:01:00;CNY;3;USD-Denominated Trade Balance;22.3B;27.3B;31.5B;;;
2011.08.10 02:00:00;EUR;1;German Final CPI m/m;0.4%;0.4%;0.4%;;;
2011.08.10 02:45:00;EUR;2;French Industrial Production m/m;1.9%;-0.1%;-1.6%;;;
2011.08.10 05:30:00;GBP;3;BOE Gov King Speaks;;;;;;
