2010.08.01 19:28:00;AUD;1;AIG Manufacturing Index;52.9;;54.4;;;
2010.08.01 20:30:00;AUD;1;MI Inflation Gauge m/m;0.3%;;0.1%;;;
2010.08.01 21:00:00;AUD;2;HIA New Home Sales m/m;-6.4%;;-5.1%;;;
2010.08.01 21:30:00;JPY;2;Average Cash Earnings y/y;0.1%;0.7%;1.5%;;;
2010.08.01 22:30:00;CNY;2;Caixin Manufacturing PMI;50.4;;49.4;;;
2010.08.01 23:06:00;NZD;1;ANZ Commodity Prices m/m;-1.6%;;-0.8%;;;
2010.08.02 03:15:00;CHF;3;Retail Sales y/y;3.9%;4.1%;0.9%;;;
2010.08.02 03:15:00;EUR;2;Spanish Manufacturing PMI;51.2;;51.6;;;
2010.08.02 03:30:00;CHF;2;Manufacturing PMI;65.7;64.9;66.9;;;
2010.08.02 03:45:00;EUR;2;Italian Manufacturing PMI;54.3;54.7;54.4;;;
2010.08.02 03:50:00;EUR;1;French Final Manufacturing PMI;53.7;53.7;53.9;;;
2010.08.02 03:55:00;EUR;1;German Final Manufacturing PMI;61.2;61.2;61.2;;;
2010.08.02 04:00:00;EUR;1;Final Manufacturing PMI;56.5;56.5;56.7;;;
2010.08.02 04:30:00;GBP;3;Final Manufacturing PMI;57.6;57.1;57.3;;;
2010.08.02 04:30:00;CAD;0;Bank Holiday (All Day);;;;;;
2010.08.02 10:00:00;USD;3;ISM Manufacturing PMI;56.2;54.2;55.5;;;
2010.08.02 10:00:00;USD;1;Construction Spending m/m;-1.0%;-0.4%;0.1%;;;
2010.08.02 10:00:00;USD;1;ISM Manufacturing Prices;57.0;55.2;57.5;;;
2010.08.02 10:15:00;USD;3;Fed Chairman Bernanke Speaks;;;;;;
2010.08.02 16:00:00;USD;2;Treasury Sec Geithner Speaks;;;;;;
2010.08.02 18:45:00;NZD;3;Labor Cost Index q/q;0.3%;0.4%;0.4%;;;
2010.08.02 19:50:00;JPY;1;Monetary Base y/y;3.6%;3.7%;6.1%;;;
2010.08.02 21:00:00;CNY;1;Non-Manufacturing PMI;57.4;;60.1;;;
2010.08.02 21:30:00;AUD;3;Building Approvals m/m;-6.4%;2.1%;-3.3%;;;
2010.08.02 21:30:00;AUD;3;Retail Sales m/m;0.2%;0.4%;0.2%;;;
